loc_id,city_id,category_id,regis,removal,pet_count,sum_store_score,category_raw_score,norm_city,norm_all,category_city_score,category_all_score,city_score,all_score,final_score,final_score_10
NTP004,NTP,3,16764,1066,15698,10.938235443694749,6.967916577713561,9.5,8.5,1.045,0.935,4.4964,4.9042,4.618740000000001,4.86
NTP004,NTP,4,16764,1066,15698,16.961903454273944,10.805136612481808,4.54,7.09,0.6809999999999999,1.0635,4.4964,4.9042,4.618740000000001,4.86
NTP004,NTP,5,16764,1066,15698,9.384584231642018,5.9782037403758554,1.13,1.97,0.1469,0.2561,4.4964,4.9042,4.618740000000001,4.86
NTP005,NTP,1,35102,2238,32864,14.864175205912623,4.522935493522585,9.41,5.04,2.5407,1.3608,5.6362000000000005,4.368,5.25574,5.53
NTP005,NTP,2,35102,2238,32864,29.469428232932163,8.967085027060664,0.87,1.66,0.0783,0.14939999999999998,5.6362000000000005,4.368,5.25574,5.53
NTP005,NTP,3,35102,2238,32864,15.810869731970195,4.810999796729003,5.91,5.29,0.6501,0.5819,5.6362000000000005,4.368,5.25574,5.53
NTP005,NTP,4,35102,2238,32864,35.37190566810691,10.763116379049086,4.5,7.06,0.6749999999999999,1.059,5.6362000000000005,4.368,5.25574,5.53
NTP005,NTP,5,35102,2238,32864,21.30548998465333,6.482926601951476,1.39,2.27,0.1807,0.29510000000000003,5.6362000000000005,4.368,5.25574,5.53
NTP005,NTP,7,35102,2238,32864,1.5688907441649371,0.47738885837540684,6.87,4.19,1.5114,0.9218000000000001,5.6362000000000005,4.368,5.25574,5.53
NTP006,NTP,1,30055,1690,28365,8.9059068864567,3.139752119321946,5.26,2.88,1.4202000000000001,0.7776000000000001,2.0359000000000003,2.0714,2.04655,2.15
NTP006,NTP,2,30055,1690,28365,19.448831248752462,6.856630089459708,0.71,1.14,0.0639,0.10259999999999998,2.0359000000000003,2.0714,2.04655,2.15
NTP006,NTP,3,30055,1690,28365,6.947234405975649,2.449227712312938,1.74,1.77,0.1914,0.1947,2.0359000000000003,2.0714,2.04655,2.15
NTP006,NTP,4,30055,1690,28365,20.579416389478652,7.2552146622523015,0.69,4.15,0.1035,0.6225,2.0359000000000003,2.0714,2.04655,2.15
NTP006,NTP,5,30055,1690,28365,20.64073977990985,7.2768340489722725,1.81,2.75,0.2353,0.35750000000000004,2.0359000000000003,2.0714,2.04655,2.15
NTP006,NTP,6,30055,1690,28365,0.5035714285714286,0.17753267356651808,0.72,0.55,0.021599999999999998,0.0165,2.0359000000000003,2.0714,2.04655,2.15
NTP007,NTP,1,14583,714,13869,2.2507569191496994,1.6228689300956807,0.7,0.51,0.189,0.13770000000000002,1.6561,2.0866,1.7852499999999996,1.88
NTP007,NTP,2,14583,714,13869,9.285080702236266,6.694845123827433,0.7,1.1,0.063,0.099,1.6561,2.0866,1.7852499999999996,1.88
NTP007,NTP,3,14583,714,13869,3.2125540572211344,2.316355942909463,1.5,1.57,0.165,0.17270000000000002,1.6561,2.0866,1.7852499999999996,1.88
NTP007,NTP,4,14583,714,13869,17.496333142140895,12.615425151157902,6.51,8.59,0.9764999999999999,1.2885,1.6561,2.0866,1.7852499999999996,1.88
NTP007,NTP,5,14583,714,13869,10.6328516034181,7.666631771157329,2.02,2.99,0.2626,0.38870000000000005,1.6561,2.0866,1.7852499999999996,1.88
NTP008,NTP,1,7845,534,7311,1.1775000000000002,1.610586787033238,0.66,0.5,0.17820000000000003,0.135,1.4085,1.9117,1.55946,1.64
NTP008,NTP,2,7845,534,7311,4.753114356427826,6.50131904859503,0.68,1.05,0.061200000000000004,0.0945,1.4085,1.9117,1.55946,1.64
NTP008,NTP,3,7845,534,7311,1.5086898771265411,2.0635889442299837,1.06,1.19,0.11660000000000001,0.1309,1.4085,1.9117,1.55946,1.64
NTP008,NTP,4,7845,534,7311,8.19216097852885,11.205253697892013,4.98,7.43,0.747,1.1144999999999998,1.4085,1.9117,1.55946,1.64
NTP008,NTP,5,7845,534,7311,6.058986699425268,8.287493775715044,2.35,3.36,0.30550000000000005,0.4368,1.4085,1.9117,1.55946,1.64
NTP009,NTP,1,11411,866,10545,3.5126772319594446,3.33113061352247,5.83,3.18,1.5741,0.8586000000000001,3.0806,3.3171,3.15155,3.32
NTP009,NTP,2,11411,866,10545,24.579049089162286,23.308723650225023,1.96,5.24,0.1764,0.4716,3.0806,3.3171,3.15155,3.32
NTP009,NTP,3,11411,866,10545,2.410241084738347,2.2856719627675175,1.45,1.52,0.1595,0.16720000000000002,3.0806,3.3171,3.15155,3.32
NTP009,NTP,4,11411,866,10545,9.542102396510746,9.048935416321239,2.63,5.64,0.39449999999999996,0.846,3.0806,3.3171,3.15155,3.32
NTP009,NTP,5,11411,866,10545,15.935217459043566,15.111633436741172,5.97,7.49,0.7761,0.9737,3.0806,3.3171,3.15155,3.32
NTP010,NTP,1,19001,1602,17399,6.902287001554309,3.967059602019834,7.74,4.17,2.0898000000000003,1.1259000000000001,5.0464,4.5302,4.89154,5.15
NTP010,NTP,2,19001,1602,17399,38.13578299040547,21.9183763379536,1.85,4.89,0.1665,0.44009999999999994,5.0464,4.5302,4.89154,5.15
NTP010,NTP,3,19001,1602,17399,6.40439856549958,3.680900376745549,3.91,3.6,0.43010000000000004,0.396,5.0464,4.5302,4.89154,5.15
NTP010,NTP,4,19001,1602,17399,27.634557638927795,15.882842484584053,9.5,9.5,1.425,1.425,5.0464,4.5302,4.89154,5.15
NTP010,NTP,5,19001,1602,17399,29.31109526843983,16.84642523618589,6.89,8.54,0.8956999999999999,1.1101999999999999,5.0464,4.5302,4.89154,5.15
NTP010,NTP,6,19001,1602,17399,0.44761904761904764,0.2572671116840322,1.31,1.1,0.0393,0.033,5.0464,4.5302,4.89154,5.15
NTP011,NTP,1,20208,973,19235,5.000907073710385,2.5998997003953135,3.63,2.04,0.9801000000000001,0.5508000000000001,3.1064,3.1246,3.1118599999999996,3.28
NTP011,NTP,2,20208,973,19235,17.02138210674592,8.849171877694786,0.86,1.63,0.0774,0.1467,3.1064,3.1246,3.1118599999999996,3.28
NTP011,NTP,3,20208,973,19235,5.299695761762787,2.755235644274909,2.28,2.22,0.25079999999999997,0.24420000000000003,3.1064,3.1246,3.1118599999999996,3.28
NTP011,NTP,4,20208,973,19235,27.023023463973693,14.048881447347904,8.07,9.5,1.2105,1.425,3.1064,3.1246,3.1118599999999996,3.28
NTP011,NTP,5,20208,973,19235,23.79993385164559,12.373243489288065,4.52,5.83,0.5876,0.7579,3.1064,3.1246,3.1118599999999996,3.28
NTP012,NTP,1,3234,174,3060,0.5369047619047621,1.7545907251789612,1.09,0.72,0.29430000000000006,0.19440000000000002,3.0662000000000003,3.4574000000000003,3.18356,3.35
NTP012,NTP,2,3234,174,3060,35.249758099939235,115.19528790829816,8.91,9.5,0.8019,0.855,3.0662000000000003,3.4574000000000003,3.18356,3.35
NTP012,NTP,4,3234,174,3060,2.8708378311755434,9.381822977697855,3.0,5.92,0.44999999999999996,0.888,3.0662000000000003,3.4574000000000003,3.18356,3.35
NTP012,NTP,5,3234,174,3060,7.471701074759978,24.417323773725418,9.5,9.5,1.235,1.235,3.0662000000000003,3.4574000000000003,3.18356,3.35
NTP012,NTP,6,3234,174,3060,0.5259523809523811,1.718798630563337,9.5,9.5,0.285,0.285,3.0662000000000003,3.4574000000000003,3.18356,3.35
NTP013,NTP,1,20582,1188,19394,5.584469358917142,2.8794830148072297,4.47,2.47,1.2069,0.6669,2.5649,2.4525,2.53118,2.66
NTP013,NTP,2,20582,1188,19394,10.613348432717379,5.472490684086511,0.61,0.79,0.0549,0.0711,2.5649,2.4525,2.53118,2.66
NTP013,NTP,3,20582,1188,19394,8.347512918098202,4.304172897854079,5.01,4.53,0.5511,0.4983,2.5649,2.4525,2.53118,2.66
NTP013,NTP,4,20582,1188,19394,21.0202241402897,10.83851920196437,4.58,7.12,0.6869999999999999,1.068,2.5649,2.4525,2.53118,2.66
NTP013,NTP,5,20582,1188,19394,8.925941481225362,4.602424193681222,0.5,1.14,0.065,0.1482,2.5649,2.4525,2.53118,2.66
NTP014,NTP,1,16111,865,15246,6.406533745390435,4.202107926925381,8.45,4.54,2.2815,1.2258,3.5730999999999997,3.0337,3.4112799999999996,3.59
NTP014,NTP,2,16111,865,15246,10.65519514498072,6.988846349849613,0.72,1.17,0.0648,0.10529999999999999,3.5730999999999997,3.0337,3.4112799999999996,3.59
NTP014,NTP,3,16111,865,15246,5.312123369267494,3.484273494206673,3.57,3.31,0.3927,0.36410000000000003,3.5730999999999997,3.0337,3.4112799999999996,3.59
NTP014,NTP,4,16111,865,15246,16.1726856062169,10.607822121354387,4.33,6.93,0.6495,1.0394999999999999,3.5730999999999997,3.0337,3.4112799999999996,3.59
NTP014,NTP,5,16111,865,15246,9.949113085454101,6.525720244952185,1.42,2.3,0.1846,0.299,3.5730999999999997,3.0337,3.4112799999999996,3.59
NTP015,NTP,1,9870,579,9291,2.9425488253858907,3.167095926580444,5.34,2.92,1.4418,0.7884,2.9184,2.758,2.8702799999999997,3.02
NTP015,NTP,2,9870,579,9291,3.718326875843884,4.002073916525545,0.5,0.5,0.045,0.045,2.9184,2.758,2.8702799999999997,3.02
NTP015,NTP,3,9870,579,9291,0.4099999999999999,0.4412872672478742,0.5,0.5,0.055,0.055,2.9184,2.758,2.8702799999999997,3.02
NTP015,NTP,4,9870,579,9291,10.813364064324727,11.6385362870786,5.45,7.78,0.8175,1.167,2.9184,2.758,2.8702799999999997,3.02
NTP015,NTP,5,9870,579,9291,9.71606978584709,10.457507034600248,3.5,4.68,0.455,0.6083999999999999,2.9184,2.758,2.8702799999999997,3.02
NTP015,NTP,6,9870,579,9291,0.5142857142857142,0.5535310669311314,3.47,3.14,0.1041,0.0942,2.9184,2.758,2.8702799999999997,3.02
NTP016,NTP,1,6657,440,6217,1.9110143809237634,3.073852953070232,5.06,2.78,1.3662,0.7506,2.7821000000000002,2.604,2.72867,2.87
NTP016,NTP,2,6657,440,6217,1.7536173076256372,2.8206808872858886,0.5,0.5,0.045,0.045,2.7821000000000002,2.604,2.72867,2.87
NTP016,NTP,3,6657,440,6217,3.2257806654431023,5.188645110894487,6.57,5.85,0.7227,0.6435,2.7821000000000002,2.604,2.72867,2.87
NTP016,NTP,4,6657,440,6217,6.224130835364772,10.01146989764319,3.68,6.44,0.552,0.966,2.7821000000000002,2.604,2.72867,2.87
NTP016,NTP,5,6657,440,6217,3.266363017528371,5.253921533743559,0.74,1.53,0.09620000000000001,0.19890000000000002,2.7821000000000002,2.604,2.72867,2.87
NTP017,NTP,1,15639,546,15093,6.676741877474704,4.423734100228387,9.11,4.89,2.4597,1.3203,7.9769000000000005,6.4964,7.53275,7.93
NTP017,NTP,2,15639,546,15093,21.97089245372217,14.55700818506736,1.29,3.06,0.1161,0.2754,7.9769000000000005,6.4964,7.53275,7.93
NTP017,NTP,3,15639,546,15093,12.813092018122282,8.489426898643266,9.5,9.5,1.045,1.045,7.9769000000000005,6.4964,7.53275,7.93
NTP017,NTP,4,15639,546,15093,24.057906239935352,15.939777539213775,9.5,9.5,1.425,1.425,7.9769000000000005,6.4964,7.53275,7.93
NTP017,NTP,5,15639,546,15093,24.247205752641957,16.065199597589583,6.47,8.07,0.8411,1.0491000000000001,7.9769000000000005,6.4964,7.53275,7.93
NTP017,NTP,7,15639,546,15093,0.9000000000000001,0.5963029218843173,9.5,6.28,2.09,1.3816000000000002,7.9769000000000005,6.4964,7.53275,7.93
NTP018,NTP,2,2153,90,2063,4.346945470405083,21.07099113138673,1.79,4.68,0.1611,0.42119999999999996,1.3853,2.2831,1.65464,1.74
NTP018,NTP,3,2153,90,2063,0.1,0.4847309743092584,0.5,0.5,0.055,0.055,1.3853,2.2831,1.65464,1.74
NTP018,NTP,4,2153,90,2063,1.9027473132330583,9.22320559007784,2.82,5.78,0.423,0.867,1.3853,2.2831,1.65464,1.74
NTP018,NTP,5,2153,90,2063,3.0305041315463392,14.689792203326897,5.74,7.23,0.7462000000000001,0.9399000000000001,1.3853,2.2831,1.65464,1.74
NTP019,NTP,2,2163,764,1399,2.998664602727829,21.434343121714292,1.82,4.77,0.1638,0.42929999999999996,0.1638,0.42929999999999996,0.24345,0.26
NTP020,NTP,2,395,16,379,8.207278353320621,216.55088003484488,9.5,9.5,0.855,0.855,2.09,2.09,2.09,2.2
NTP020,NTP,5,395,16,379,0.86,22.691292875989443,9.5,9.5,1.235,1.235,2.09,2.09,2.09,2.2
NTP021,NTP,1,4351,270,4081,0.0,0.0,0.5,0.5,0.135,0.135,1.6045,2.5539,1.8893199999999999,1.99
NTP021,NTP,2,4351,270,4081,23.882041214313126,58.52007158616301,4.62,9.5,0.4158,0.855,1.6045,2.5539,1.8893199999999999,1.99
NTP021,NTP,3,4351,270,4081,1.363216418714667,3.3403979875390024,3.31,3.1,0.36410000000000003,0.341,1.6045,2.5539,1.8893199999999999,1.99
NTP021,NTP,4,4351,270,4081,2.5171828898519326,6.168054128527157,0.5,3.25,0.075,0.4875,1.6045,2.5539,1.8893199999999999,1.99
NTP021,NTP,5,4351,270,4081,3.7098956703678594,9.090653443685026,2.78,3.85,0.3614,0.5005000000000001,1.6045,2.5539,1.8893199999999999,1.99
NTP021,NTP,6,4351,270,4081,0.5035714285714286,1.2339412608954388,8.44,7.83,0.2532,0.2349,1.6045,2.5539,1.8893199999999999,1.99
NTP022,NTP,2,986,46,940,13.405968295365625,142.61668399325134,9.5,9.5,0.855,0.855,1.0084,1.1189,1.04155,1.1
NTP022,NTP,5,986,46,940,0.5722916666666666,6.088209219858156,1.18,2.03,0.1534,0.26389999999999997,1.0084,1.1189,1.04155,1.1
NTP023,NTP,1,4978,258,4720,0.505,1.0699152542372883,0.5,0.5,0.135,0.135,1.633,2.5304,1.90222,2.0
NTP023,NTP,2,4978,258,4720,11.932902034871686,25.281572107779,2.11,5.73,0.18989999999999999,0.5157,1.633,2.5304,1.90222,2.0
NTP023,NTP,3,4978,258,4720,2.0621145447240057,4.368886747296623,5.13,4.63,0.5643,0.5093,1.633,2.5304,1.90222,2.0
NTP023,NTP,4,4978,258,4720,3.708650766664197,7.8573109463224515,1.34,4.65,0.201,0.6975,1.633,2.5304,1.90222,2.0
NTP023,NTP,5,4978,258,4720,4.447446825722839,9.422556834158557,2.95,4.05,0.38350000000000006,0.5265,1.633,2.5304,1.90222,2.0
NTP023,NTP,6,4978,258,4720,0.38047619047619047,0.8060936238902341,5.31,4.88,0.15929999999999997,0.1464,1.633,2.5304,1.90222,2.0
NTP024,NTP,2,746,56,690,5.102686239514901,73.9519744857232,5.79,9.5,0.5211,0.855,0.5211,0.855,0.62127,0.65
NTP025,NTP,2,766,68,698,3.8595906345789515,55.294994764741425,4.38,9.5,0.3942,0.855,0.3942,0.855,0.53244,0.56
NTP026,NTP,2,968,68,900,14.804442095876647,164.49380106529608,9.5,9.5,0.855,0.855,2.09,2.09,2.09,2.2
NTP026,NTP,5,968,68,900,3.8632323343398536,42.92480371488726,9.5,9.5,1.235,1.235,2.09,2.09,2.09,2.2
NTP027,NTP,1,1616,86,1530,0.4464285714285715,2.917833800186742,4.59,2.53,1.2393,0.6831,4.5606,4.1981,4.45185,4.69
NTP027,NTP,2,1616,86,1530,17.756224117366155,116.05375240108599,8.98,9.5,0.8082,0.855,4.5606,4.1981,4.45185,4.69
NTP027,NTP,4,1616,86,1530,2.3735119047619047,15.513149704326175,9.5,9.5,1.425,1.425,4.5606,4.1981,4.45185,4.69
NTP027,NTP,5,1616,86,1530,3.003975027564991,19.633823709575104,8.37,9.5,1.0880999999999998,1.235,4.5606,4.1981,4.45185,4.69
NTP028,NTP,2,1654,70,1584,15.394874882551505,97.18986668277465,7.55,9.5,0.6795,0.855,0.6795,0.855,0.73215,0.77
NTP029,NTP,2,1038,78,960,11.331194191617694,118.03327282935098,9.13,9.5,0.8217,0.855,0.8966999999999999,0.9299999999999999,0.90669,0.95
NTP029,NTP,4,1038,78,960,0.0,0.0,0.5,0.5,0.075,0.075,0.8966999999999999,0.9299999999999999,0.90669,0.95
TCH001,TCH,1,2749,182,2567,0.5609226190476191,2.1851290184948153,1.15,1.39,0.3105,0.3753,0.998,0.9957,0.9973099999999999,1.05
TCH001,TCH,2,2749,182,2567,0.60375,2.351967276977016,0.5,0.5,0.045,0.045,0.998,0.9957,0.9973099999999999,1.05
TCH001,TCH,3,2749,182,2567,1.123189948436405,4.375496487870686,5.25,4.64,0.5775,0.5104,0.998,0.9957,0.9973099999999999,1.05
TCH001,TCH,5,2749,182,2567,0.44571428571428573,1.7363236685402639,0.5,0.5,0.065,0.065,0.998,0.9957,0.9973099999999999,1.05
TCH002,TCH,1,9645,521,9124,4.904710653475187,5.375614482107833,5.47,6.37,1.4769,1.7199000000000002,4.7826,4.1866,4.6038,4.85
TCH002,TCH,2,9645,521,9124,5.089367666742336,5.578000511554511,1.06,0.82,0.0954,0.07379999999999999,4.7826,4.1866,4.6038,4.85
TCH002,TCH,3,9645,521,9124,8.10067942080018,8.878429878123827,9.5,9.5,1.045,1.045,4.7826,4.1866,4.6038,4.85
TCH002,TCH,4,9645,521,9124,8.187418854036592,8.973497209597317,7.97,5.58,1.1955,0.837,4.7826,4.1866,4.6038,4.85
TCH002,TCH,5,9645,521,9124,8.415280273851803,9.22323572320452,7.46,3.93,0.9698,0.5109,4.7826,4.1866,4.6038,4.85
TCH003,TCH,1,17060,898,16162,7.24136491720342,4.480488130926506,4.26,4.97,1.1502000000000001,1.3419,3.4704,3.2355,3.39993,3.58
TCH003,TCH,2,17060,898,16162,7.91430575042926,4.896860382644016,0.84,0.65,0.0756,0.058499999999999996,3.4704,3.2355,3.39993,3.58
TCH003,TCH,3,17060,898,16162,8.993470262087115,5.564577565949211,6.86,6.41,0.7546,0.7051000000000001,3.4704,3.2355,3.39993,3.58
TCH003,TCH,4,17060,898,16162,17.467147603427886,10.807540900524616,9.5,7.1,1.425,1.065,3.4704,3.2355,3.39993,3.58
TCH003,TCH,5,17060,898,16162,4.351960019282231,2.692711310037267,0.5,0.5,0.065,0.065,3.4704,3.2355,3.39993,3.58
TCH004,TCH,1,16574,740,15834,16.75033536940429,10.57871376114961,9.5,9.5,2.5650000000000004,2.5650000000000004,7.3738,5.675700000000001,6.864369999999999,7.23
TCH004,TCH,2,16574,740,15834,21.309338530777936,13.4579629473146,3.54,2.78,0.3186,0.2502,7.3738,5.675700000000001,6.864369999999999,7.23
TCH004,TCH,3,16574,740,15834,13.853406282478982,8.74915137203422,9.5,9.5,1.045,1.045,7.3738,5.675700000000001,6.864369999999999,7.23
TCH004,TCH,4,16574,740,15834,12.984328889231437,8.200283497051558,6.92,4.94,1.038,0.741,7.3738,5.675700000000001,6.864369999999999,7.23
TCH004,TCH,5,16574,740,15834,7.157386732337342,4.520264451394052,2.44,1.09,0.3172,0.14170000000000002,7.3738,5.675700000000001,6.864369999999999,7.23
TCH004,TCH,7,16574,740,15834,0.76,0.47997979032461796,9.5,4.24,2.09,0.9328000000000001,7.3738,5.675700000000001,6.864369999999999,7.23
TCH005,TCH,1,20861,1161,19700,18.627894844426848,9.455784184988248,9.5,9.5,2.5650000000000004,2.5650000000000004,5.299200000000001,4.5727,5.081250000000001,5.35
TCH005,TCH,2,20861,1161,19700,14.604540535842329,7.413472353219456,1.63,1.28,0.1467,0.1152,5.299200000000001,4.5727,5.081250000000001,5.35
TCH005,TCH,3,20861,1161,19700,11.421317035328748,5.797622860572969,7.17,6.76,0.7887,0.7435999999999999,5.299200000000001,4.5727,5.081250000000001,5.35
TCH005,TCH,4,20861,1161,19700,19.68431064964094,9.992035862761897,9.34,6.42,1.401,0.963,5.299200000000001,4.5727,5.081250000000001,5.35
TCH005,TCH,5,20861,1161,19700,10.034820253404328,5.093817387514887,3.06,1.43,0.39780000000000004,0.1859,5.299200000000001,4.5727,5.081250000000001,5.35
TCH006,TCH,1,31352,1343,30009,14.262432380078069,4.75271831119933,4.63,5.4,1.2501,1.4580000000000002,3.9408000000000003,3.394,3.7767600000000003,3.98
TCH006,TCH,2,31352,1343,30009,24.83414271399123,8.275564901859852,1.91,1.49,0.1719,0.1341,3.9408000000000003,3.394,3.7767600000000003,3.98
TCH006,TCH,3,31352,1343,30009,15.983570807897355,5.3262590582483105,6.54,6.06,0.7194,0.6666,3.9408000000000003,3.394,3.7767600000000003,3.98
TCH006,TCH,4,31352,1343,30009,25.150307504806005,8.380921558467794,7.16,5.09,1.074,0.7635,3.9408000000000003,3.394,3.7767600000000003,3.98
TCH006,TCH,5,31352,1343,30009,22.377769424765297,7.457019369111032,5.58,2.86,0.7254,0.3718,3.9408000000000003,3.394,3.7767600000000003,3.98
TCH007,TCH,1,24026,1614,22412,19.268810119901737,8.597541549126243,9.5,9.5,2.5650000000000004,2.5650000000000004,6.9598,5.5087,6.52447,6.87
TCH007,TCH,2,24026,1614,22412,14.791224475980986,6.599689664456981,1.38,1.07,0.12419999999999999,0.0963,6.9598,5.5087,6.52447,6.87
TCH007,TCH,3,24026,1614,22412,16.863576217214035,7.524351337325555,9.5,9.33,1.045,1.0263,6.9598,5.5087,6.52447,6.87
TCH007,TCH,4,24026,1614,22412,22.409851163225586,9.999041211505258,9.35,6.43,1.4024999999999999,0.9644999999999999,6.9598,5.5087,6.52447,6.87
TCH007,TCH,5,24026,1614,22412,16.873408050946782,7.5287381987090765,5.65,2.9,0.7345,0.377,6.9598,5.5087,6.52447,6.87
TCH007,TCH,6,24026,1614,22412,0.43440476190476185,0.19382686146027212,0.5,0.66,0.015,0.0198,6.9598,5.5087,6.52447,6.87
TCH007,TCH,7,24026,1614,22412,0.7999999999999999,0.3569516330537212,4.88,2.09,1.0735999999999999,0.4598,6.9598,5.5087,6.52447,6.87
TCH008,TCH,1,42533,2254,40279,24.62228557716918,6.112933681861312,6.47,7.52,1.7469000000000001,2.0304,6.1865,4.9145,5.8049,6.11
TCH008,TCH,2,42533,2254,40279,33.939429740050976,8.42608548872886,1.95,1.53,0.1755,0.1377,6.1865,4.9145,5.8049,6.11
TCH008,TCH,3,42533,2254,40279,27.54166744470959,6.837723738104121,8.57,8.31,0.9427,0.9141,6.1865,4.9145,5.8049,6.11
TCH008,TCH,4,42533,2254,40279,40.27317722150721,9.998554388516897,9.35,6.43,1.4024999999999999,0.9644999999999999,6.1865,4.9145,5.8049,6.11
TCH008,TCH,5,42533,2254,40279,29.64417260120548,7.359709178779384,5.47,2.8,0.7111,0.364,6.1865,4.9145,5.8049,6.11
TCH008,TCH,7,42533,2254,40279,1.485410830153878,0.36878046380344054,5.49,2.29,1.2078,0.5038,6.1865,4.9145,5.8049,6.11
TCH009,TCH,1,18237,842,17395,7.405701853210129,4.257373873647674,3.96,4.63,1.0692000000000002,1.2501,4.3726,3.4242,4.08808,4.3
TCH009,TCH,2,18237,842,17395,34.176968579520214,19.647581822086927,5.49,4.33,0.4941,0.3897,4.3726,3.4242,4.08808,4.3
TCH009,TCH,3,18237,842,17395,4.6977296401603414,2.700620661201691,3.0,2.14,0.33,0.23540000000000003,4.3726,3.4242,4.08808,4.3
TCH009,TCH,4,18237,842,17395,17.767414425105436,10.214092799715687,9.5,6.6,1.425,0.9899999999999999,4.3726,3.4242,4.08808,4.3
TCH009,TCH,5,18237,842,17395,17.102322669472315,9.831746288860199,8.11,4.3,1.0543,0.5589999999999999,4.3726,3.4242,4.08808,4.3
TCH010,TCH,1,8388,560,7828,0.9535778326116646,1.2181627907660508,0.5,0.5,0.135,0.135,1.4596,1.0356,1.3324,1.4
TCH010,TCH,2,8388,560,7828,7.5523964323438895,9.647925948318713,2.34,1.83,0.21059999999999998,0.1647,1.4596,1.0356,1.3324,1.4
TCH010,TCH,3,8388,560,7828,0.5,0.6387327542156361,0.5,0.5,0.055,0.055,1.4596,1.0356,1.3324,1.4
TCH010,TCH,4,8388,560,7828,3.6437690500199365,4.654789282089852,2.12,2.0,0.318,0.3,1.4596,1.0356,1.3324,1.4
TCH010,TCH,5,8388,560,7828,5.92607406098802,7.570355213321435,5.7,2.93,0.7410000000000001,0.3809,1.4596,1.0356,1.3324,1.4
TCH011,TCH,1,8381,508,7873,3.1942277804797445,4.057192659062294,3.69,4.31,0.9963000000000001,1.1637,4.210100000000001,3.7786,4.08065,4.3
TCH011,TCH,2,8381,508,7873,17.0271866939837,21.627317025255557,6.11,4.82,0.5499,0.4338,4.210100000000001,3.7786,4.08065,4.3
TCH011,TCH,3,8381,508,7873,1.3958333333333335,1.772937042211779,1.74,0.76,0.1914,0.08360000000000001,4.210100000000001,3.7786,4.08065,4.3
TCH011,TCH,4,8381,508,7873,7.230900637389223,9.184428600773813,8.25,5.75,1.2375,0.8624999999999999,4.210100000000001,3.7786,4.08065,4.3
TCH011,TCH,5,8381,508,7873,20.27345382614489,25.75060818766022,9.5,9.5,1.235,1.235,4.210100000000001,3.7786,4.08065,4.3
TCH012,TCH,1,10358,402,9956,1.8801999037889159,1.8885093449065045,0.75,0.92,0.2025,0.24840000000000004,3.3198000000000003,2.5113000000000003,3.0772500000000003,3.24
TCH012,TCH,2,10358,402,9956,18.402269268792544,18.48359709601501,5.12,4.04,0.4608,0.3636,3.3198000000000003,2.5113000000000003,3.0772500000000003,3.24
TCH012,TCH,3,10358,402,9956,4.0103695169264215,4.02809312668383,4.79,4.12,0.5269,0.4532,3.3198000000000003,2.5113000000000003,3.0772500000000003,3.24
TCH012,TCH,4,10358,402,9956,10.934227268533423,10.98255049069247,9.5,7.24,1.425,1.086,3.3198000000000003,2.5113000000000003,3.0772500000000003,3.24
TCH012,TCH,5,10358,402,9956,7.278429850854119,7.31059647534564,5.42,2.77,0.7046,0.36010000000000003,3.3198000000000003,2.5113000000000003,3.0772500000000003,3.24
TCH013,TCH,1,12992,678,12314,2.6695363583310785,2.167887248928925,1.13,1.36,0.3051,0.3672,3.2789,2.2609,2.9735,3.13
TCH013,TCH,2,12992,678,12314,19.622349804340047,15.934992532353457,4.32,3.4,0.38880000000000003,0.306,3.2789,2.2609,2.9735,3.13
TCH013,TCH,3,12992,678,12314,2.6042515900193326,2.114870545736018,2.21,1.27,0.2431,0.1397,3.2789,2.2609,2.9735,3.13
TCH013,TCH,4,12992,678,12314,11.04937866418104,8.973021491132888,7.96,5.58,1.194,0.837,3.2789,2.2609,2.9735,3.13
TCH013,TCH,5,12992,678,12314,12.935563497875824,10.504761651677622,8.83,4.7,1.1479000000000001,0.6110000000000001,3.2789,2.2609,2.9735,3.13
TCH014,TCH,2,6508,233,6275,24.623502333318292,39.24064116863473,9.5,9.21,0.855,0.8289000000000001,2.1242,1.6312,1.9763,2.08
